0.0002586175105534494,0.954,28
0.00020899734226986766,0.9557,28
0.00021474929235409945,0.9659,28
0.0003036223934032023,0.961,28
0.00024101354938466102,0.9622,28
0.00023477873764932156,0.9512,28
0.0002731515560299158,0.9662,28
0.0002527950273361057,0.9679,28
0.00028019159799441695,0.9634,28
0.0004015308804810047,0.974,28
0.0003025566693395376,0.9542,32
0.00023418408818542957,0.9852,28
0.0002841072273440659,0.969,28
0.0001989072625292465,0.9862,28
0.00025476375594735146,0.9779,28
0.00037159366183914244,0.9769,28
0.00021347111032810062,0.951,36
0.0002668791566975415,0.9509,28
0.0001636303059058264,0.9621,28
0.0002962497528642416,0.9535,28
0.00030553495162166655,0.9791,28
0.0003314043569844216,0.9561,28
0.0002790452854242176,0.9517,38
0.0003158228355459869,0.9868,28
0.00034075003350153565,0.9589,28
0.0003260777739342302,0.9573,28
0.0001929245045175776,0.9528,28
0.00021160083997529,0.9594,28
0.00018831485067494214,0.9535,28
0.00022589796571992338,0.9896,28
0.00024508844944648445,0.9679,28
0.00025472621200606227,0.9581,28
0.0001985386188607663,0.9666,28
0.0002378052449785173,0.9573,28
0.00020845609833486378,0.9507,35
0.00017088689492084086,0.9504,33
0.00017597564146853983,0.9622,28
0.00016914139268919826,0.9624,28
0.00027108346694149077,0.9728,28
0.00025755271781235933,0.9558,28
0.00026088731829077005,0.9638,28
0.00027125090127810836,0.9502,34
0.00022092774452175945,0.9516,28
0.00018647561955731362,0.9504,28
0.00021541918977163732,0.9606,28
0.00027337964274920523,0.9842,28
0.0001794435956981033,0.9519,28
0.00031311996281147003,0.9677,28
0.0002007341681746766,0.9559,28
0.00024253710580524057,0.9648,28
0.00021388586901593953,0.9676,28
0.00020358720212243497,0.9556,30
0.00031645744456909597,0.952,34
0.00023178698029369116,0.9659,28
0.0004586688301060349,0.9617,28
0.00019179974333383143,0.9649,28
0.00018236027972307056,0.9672,28
0.0001609835890121758,0.9508,36
0.00025029617245309055,0.9546,28
0.00017349350673612207,0.9597,28
0.0002607301576063037,0.9548,28
0.0002235227875644341,0.9504,28
0.00032956365612335503,0.9587,28
0.00023378194600809366,0.9599,28
0.0002710192638915032,0.9561,28
0.0003086836659349501,0.988,28
0.0002828611759468913,0.9651,28
0.0003722776018548757,0.9703,28
0.0002216546708950773,0.9557,28
0.00021710735745728016,0.9551,31
0.00027163460617884994,0.9551,28
0.0002448194136377424,0.9702,28
0.00020627614867407829,0.9515,31
0.00021164612553548068,0.9597,28
0.0003000850847456604,0.9546,30
0.0002662013575900346,0.9674,28
0.0003897372807841748,0.9692,28
0.0001850349799497053,0.9872,28
0.00018218088371213526,0.9882,28
0.0003015238035004586,0.9649,28
0.00025809858925640583,0.9576,28
0.00022816094860900193,0.9536,29
0.0002057095116470009,0.9692,28
0.0003139970649499446,0.9857,28
0.000293812743620947,0.9866,28
0.0002177464630221948,0.9508,28
0.0002246260119136423,0.9521,35
0.00027978248544968665,0.9886,28
0.00028217461658641696,0.973,28
0.0003127130912616849,0.9894,28
0.0002835331251844764,0.953,32
0.00022060210176277906,0.9669,28
0.00023152587527874857,0.9584,28
0.00015054072719067335,0.9663,28
0.00032452508457936347,0.9651,28
0.0002669189707376063,0.9601,28
0.0002835154882632196,0.9595,28
0.00025973771698772907,0.9638,28
0.00031639664666727185,0.9861,28
0.00019412922847550362,0.9597,28
0.0002848981530405581,0.9571,28
0.00029742103652097285,0.9651,28
0.0003027856582775712,0.9575,28
0.0002610986412037164,0.9568,28
0.00031604207470081747,0.9599,28
0.00018080203153658658,0.9704,28
0.00043806550092995167,0.9649,28
0.00016493492876179516,0.9709,28
0.00028071869746781886,0.9887,28
0.0002635318669490516,0.9636,28
0.00030559979495592415,0.9574,28
0.00021666022075805813,0.9615,28
0.00020374389714561403,0.9543,28
0.0003142228815704584,0.9524,36
0.00019187500583939254,0.9888,28
0.0002466406731400639,0.9669,28
0.00027949264040216804,0.9675,28
0.0002325107343494892,0.9557,28
0.00021661662322003394,0.9643,28
0.0002340971550438553,0.9563,28
0.000278915191302076,0.9622,28
0.00022290505876298994,0.9859,28
0.00021280224609654397,0.9687,28
0.00020502170082181692,0.9794,28
0.00024835768272168934,0.9812,28
0.0002100158599205315,0.9881,28
0.0002809492580126971,0.9645,28
0.00021338905207812786,0.9665,28
0.0002032108313869685,0.9658,28
0.0002423548576189205,0.9612,28
0.00023499854432884604,0.9868,28
0.00024336240312550217,0.9652,28
0.00023584322480019182,0.9664,28
0.00023067470465321094,0.9885,28
0.0002103374426951632,0.9747,28
0.0004185114230494946,0.9872,28
0.0002720386255532503,0.9677,28
0.00017953288624994457,0.968,28
0.00023250833328347653,0.9643,28
0.0002896263904403895,0.9523,37
0.00021376775112003088,0.9578,28
0.00045258362661115825,0.9688,28
0.0003331025072839111,0.9537,29
0.0003670200821943581,0.9539,29
0.0002359790523769334,0.9868,28
0.0003618830523919314,0.9634,28
0.00028247199952602386,0.9541,29
0.00021596645819954574,0.9537,33
0.00020651785598602146,0.96,28
